Month,Day,Temperature,Hour,Aerosol Optical Depth,Dew Point,DHI,DNI,GHI,Relative Humidity,Solar Zenith Angle,Pressure,Precipitable Water,Wind Direction,valor
6,13,12.9,24,0.054,3.3,0,0,0,52.27,157.23,882,1.3,352,74.92
6,14,12.4,1,0.056,4.0,0,0,0,56.41,171.0,882,1.3,348,72.15
6,14,12.2,2,0.056,4.1,0,0,0,57.88,175.04,882,1.3,5,70.61
6,14,11.9,3,0.055,3.9,0,0,0,58.12,161.3,882,1.2,26,67.8
6,14,11.9,4,0.054,3.4,0,0,0,56.04,147.55,881,1.2,35,67.24
6,14,12.0,5,0.052,2.8,0,0,0,53.52,133.89,881,1.2,35,69.52
6,14,12.0,6,0.051,2.4,0,0,0,51.9,120.38,881,1.1,31,70.74
6,14,11.8,7,0.05,2.1,0,0,0,51.42,107.09,881,1.1,28,70.83
6,14,12.0,8,0.051,1.8,0,0,0,49.75,94.15,881,1.1,27,87.19
6,14,15.8,9,0.053,1.6,37,508,111,38.36,81.64,882,1.1,24,17.51
6,14,19.2,10,0.054,1.5,61,749,316,30.64,70.08,882,1.1,355,5.51
6,14,21.7,11,0.056,1.3,75,848,501,25.86,59.79,882,1.1,340,30.04
6,14,23.3,12,0.047,1.7,78,907,642,24.24,51.58,882,1.1,331,10.51
6,14,24.1,13,0.047,2.1,82,929,720,23.66,46.61,881,1.1,323,0.0
6,14,24.4,14,0.048,2.4,83,930,730,23.79,45.92,881,1.1,318,0.0
6,14,24.2,15,0.05,2.7,82,913,672,24.62,49.71,881,1.1,315,0.0
6,14,23.6,16,0.051,2.9,76,872,550,25.91,57.07,880,1.1,314,0.0
6,14,22.5,17,0.052,3.2,65,790,376,28.16,66.84,880,1.1,315,13.4
6,14,20.0,18,0.051,3.6,46,611,172,33.98,78.1,880,1.1,317,77.25
6,14,16.4,19,0.05,4.6,0,0,0,45.61,89.92,880,1.1,317,98.97
6,14,15.8,20,0.048,5.0,0,0,0,48.8,103.19,881,1.1,353,89.44
6,14,14.9,21,0.047,4.6,0,0,0,50.13,116.38,881,1.1,41,89.44
6,14,14.5,22,0.045,3.6,0,0,0,48.08,129.83,881,1.0,42,89.44
6,14,14.5,23,0.043,2.6,0,0,0,44.67,143.46,881,1.0,36,89.44
6,14,14.5,24,0.042,1.8,0,0,0,42.18,157.18,881,1.0,30,78.5
6,15,14.2,1,0.042,1.3,0,0,0,41.4,170.95,880,1.0,26,64.94
6,15,13.8,2,0.043,0.9,0,0,0,41.52,175.08,880,1.0,24,72.42
6,15,13.4,3,0.043,0.7,0,0,0,42.0,161.35,880,1.0,23,90.2
6,15,13.0,4,0.043,0.6,0,0,0,42.77,147.6,880,1.0,20,73.9
6,15,12.7,5,0.044,0.7,0,0,0,43.73,133.94,880,1.0,16,68.78
6,15,12.4,6,0.044,0.8,0,0,0,45.14,120.43,880,1.0,12,80.58
6,15,12.1,7,0.045,0.9,0,0,0,46.16,107.15,880,1.0,15,79.07
6,15,12.3,8,0.045,0.6,0,0,0,44.58,94.21,881,1.0,23,75.31
6,15,16.3,9,0.045,0.1,36,525,112,33.26,81.7,881,1.0,30,0.0
6,15,20.0,10,0.045,1.2,58,765,318,28.45,70.14,882,1.0,3,0.0
6,15,22.3,11,0.046,2.0,71,863,504,26.24,59.85,882,1.0,337,0.0
6,15,23.7,12,0.047,2.5,78,910,643,24.91,51.64,881,1.0,320,0.0
6,15,24.4,13,0.048,2.8,83,931,722,24.54,46.66,881,1.0,310,0.0
6,15,24.7,14,0.049,3.1,84,932,732,24.61,45.95,881,1.0,307,0.0
6,15,24.6,15,0.058,3.2,85,907,672,24.97,49.72,880,1.0,304,0.0
6,15,24.0,16,0.058,3.4,79,863,548,26.21,57.07,880,1.1,300,0.0
6,15,22.8,17,0.058,3.7,67,781,374,28.83,66.83,880,1.1,297,18.26
6,15,20.1,18,0.058,4.3,47,597,171,35.43,78.07,879,1.1,293,77.91
6,15,16.6,19,0.058,5.5,0,0,0,47.83,89.89,880,1.1,269,105.24
6,15,16.0,20,0.057,6.0,0,0,0,51.54,103.15,880,1.1,219,106.81
6,15,14.9,21,0.056,5.7,0,0,0,54.14,116.34,880,1.0,94,93.16
6,15,14.3,22,0.055,4.8,0,0,0,52.69,129.79,880,1.0,78,89.22
6,15,14.5,23,0.055,3.4,0,0,0,47.29,143.41,880,1.0,65,93.44
6,15,14.6,24,0.055,2.2,0,0,0,43.22,157.13,880,1.0,49,96.6
6,16,14.2,1,0.057,1.7,0,0,0,42.87,170.89,880,1.0,32,89.18
6,16,13.8,2,0.059,1.7,0,0,0,43.8,175.12,880,1.0,21,72.24
6,16,13.4,3,0.059,1.5,0,0,0,44.34,161.4,880,1.0,21,66.57
6,16,13.0,4,0.058,1.1,0,0,0,44.15,147.65,879,1.0,30,57.82
6,16,12.9,5,0.058,0.5,0,0,0,42.64,134.0,879,1.0,38,61.94
6,16,12.8,6,0.056,-0.2,0,0,0,40.7,120.49,879,0.9,42,62.65
6,16,12.9,7,0.053,-1.1,0,0,0,37.96,107.21,879,0.9,43,62.65
6,16,13.3,8,0.051,-2.1,0,0,0,34.29,94.27,879,0.9,44,55.17
6,16,17.0,9,0.049,-3.2,36,522,111,25.05,81.76,879,0.8,46,0.0
6,16,20.8,10,0.048,-1.5,59,769,319,22.33,70.2,880,0.8,11,0.0
6,16,23.0,11,0.049,0.2,72,868,507,22.04,59.91,880,0.8,336,0.0
6,16,24.3,12,0.051,0.9,80,914,647,21.5,51.7,880,0.8,320,0.0
6,16,25.0,13,0.054,1.4,86,933,726,21.39,46.7,879,0.8,310,0.0
6,16,25.2,14,0.057,1.8,88,933,737,21.75,45.98,879,0.8,307,0.0
6,16,24.9,15,0.06,2.1,87,914,678,22.63,49.73,879,0.8,306,0.0
6,16,24.2,16,0.062,2.2,81,871,555,23.75,57.07,879,0.8,307,0.0
6,16,23.0,17,0.063,2.3,70,787,380,25.65,66.81,879,0.8,304,0.0
6,16,20.0,18,0.065,3.0,50,597,173,32.38,78.05,879,0.8,295,37.26
6,16,16.1,19,0.066,4.5,0,0,0,46.02,89.86,879,0.8,280,63.29
6,16,15.2,20,0.065,5.3,0,0,0,51.59,103.11,879,0.8,273,72.87
6,16,14.6,21,0.068,5.3,0,0,0,53.53,116.3,880,0.8,60,78.42
6,16,13.8,22,0.07,4.9,0,0,0,54.8,129.75,880,0.8,49,76.03
6,16,13.2,23,0.075,4.6,0,0,0,55.8,143.37,880,0.8,34,67.71
6,16,12.6,24,0.08,4.5,0,0,0,57.99,157.09,880,0.9,23,83.02
6,17,12.3,1,0.083,4.7,0,0,0,59.66,170.84,880,0.9,21,71.59
6,17,12.2,2,0.084,4.6,0,0,0,59.85,175.17,880,0.9,27,66.57
6,17,12.3,3,0.082,4.4,0,0,0,58.39,161.45,879,0.9,42,71.2
6,17,12.1,4,0.079,3.9,0,0,0,57.14,147.71,879,0.9,58,73.82
6,17,12.0,5,0.076,3.1,0,0,0,54.44,134.05,878,0.9,62,72.51
6,17,11.9,6,0.073,2.2,0,0,0,51.45,120.54,878,0.9,57,72.51
6,17,11.9,7,0.07,1.5,0,0,0,48.87,107.26,879,0.8,48,76.01
6,17,12.2,8,0.067,1.0,0,0,0,46.29,94.32,879,0.8,41,79.11
6,17,15.4,9,0.065,0.9,39,486,109,37.41,81.81,879,0.8,39,14.82
6,17,18.6,10,0.062,2.9,64,746,316,35.25,70.26,880,0.8,358,0.0
6,17,20.9,11,0.059,2.3,76,855,504,29.26,59.96,880,0.8,329,24.49
6,17,22.6,12,0.054,1.4,82,911,646,24.77,51.74,879,0.8,314,25.05
6,17,23.7,13,0.051,0.7,85,941,730,22.03,46.73,879,0.7,307,32.38
6,17,24.2,14,0.049,0.1,84,946,741,20.36,46.0,878,0.7,305,30.05
6,17,24.2,15,0.055,-0.4,84,930,685,19.75,49.73,877,0.6,305,15.53
6,17,23.7,16,0.054,-0.7,77,892,562,19.86,57.05,877,0.6,304,0.0
6,17,22.4,17,0.053,-0.7,66,813,386,21.42,66.79,877,0.6,303,42.49
6,17,19.3,18,0.054,0.2,47,630,178,27.69,78.02,877,0.6,297,163.53
6,17,15.1,19,0.056,2.2,0,0,0,41.92,89.83,877,0.6,286,163.9
6,17,14.0,20,0.059,3.5,0,0,0,49.22,103.08,878,0.6,282,90.15
6,17,13.6,21,0.061,3.7,0,0,0,51.11,116.26,878,0.7,46,96.67
6,17,12.9,22,0.062,3.2,0,0,0,51.6,129.7,879,0.7,68,170.78
6,17,12.7,23,0.061,2.3,0,0,0,49.02,143.32,879,0.7,63,236.36
6,17,12.9,24,0.06,1.3,0,0,0,45.31,157.04,879,0.7,57,132.74
6,18,13.0,1,0.06,0.7,0,0,0,43.05,170.79,879,0.7,52,68.4
6,18,12.9,2,0.06,0.4,0,0,0,42.19,175.21,879,0.7,53,66.04
6,18,12.6,3,0.06,0.0,0,0,0,42.0,161.5,878,0.7,58,65.16
6,18,12.2,4,0.06,-0.4,0,0,0,41.97,147.76,878,0.7,61,70.18
6,18,12.0,5,0.059,-0.8,0,0,0,41.32,134.1,878,0.7,61,73.2
6,18,11.8,6,0.059,-1.1,0,0,0,40.72,120.6,878,0.7,62,71.6
6,18,11.5,7,0.057,-1.7,0,0,0,39.78,107.32,878,0.6,64,72.89
6,18,11.6,8,0.055,-2.7,0,0,0,36.87,94.38,878,0.6,63,95.94
6,18,14.9,9,0.054,-3.7,37,520,111,27.43,81.86,878,0.6,60,31.24
6,18,18.4,10,0.052,-2.2,60,773,321,24.57,70.31,878,0.6,26,2.51
6,18,20.6,11,0.052,-1.4,73,874,510,22.76,60.01,879,0.6,328,45.94
6,18,22.1,12,0.052,-0.9,81,924,652,21.55,51.78,878,0.6,311,50.11
6,18,22.9,13,0.052,-0.4,85,940,729,21.26,46.76,878,0.7,306,27.03
6,18,23.2,14,0.053,0.0,86,942,740,21.61,46.01,877,0.7,303,4.63
6,18,23.0,15,0.049,0.4,81,931,683,22.49,49.73,877,0.7,299,41.87
6,18,22.2,16,0.049,0.9,75,892,560,24.5,57.04,877,0.7,294,1.51
6,18,20.9,17,0.048,1.5,64,815,385,27.5,66.76,877,0.7,289,32.58
6,18,18.3,18,0.047,2.4,45,641,179,34.58,77.98,877,0.7,285,107.45
6,18,14.4,19,0.048,4.1,0,0,0,50.07,89.8,878,0.8,275,98.71
6,18,13.4,20,0.05,5.2,0,0,0,57.49,103.03,878,0.8,260,102.93
6,18,13.1,21,0.053,5.2,0,0,0,58.73,116.22,879,0.8,127,109.5
6,18,12.1,22,0.05,4.5,0,0,0,59.59,129.66,879,0.8,86,131.79
6,18,12.0,23,0.046,3.4,0,0,0,55.58,143.27,880,0.8,73,128.59
6,18,12.0,24,0.043,2.2,0,0,0,51.21,156.99,879,0.7,70,118.94
6,19,11.8,1,0.042,1.3,0,0,0,48.61,170.74,879,0.7,69,105.87
6,19,11.5,2,0.042,0.6,0,0,0,47.19,175.25,879,0.7,68,75.68
6,19,11.3,3,0.047,0.0,0,0,0,45.73,161.55,878,0.7,66,68.55
6,19,11.4,4,0.049,-0.4,0,0,0,44.23,147.81,878,0.7,56,67.86
6,19,11.4,5,0.048,-0.6,0,0,0,43.53,134.16,878,0.7,42,67.86
6,19,11.3,6,0.049,-1.1,0,0,0,42.2,120.65,878,0.6,43,71.03
6,19,10.6,7,0.044,-2.3,0,0,0,40.41,107.37,878,0.6,54,76.3
6,19,10.5,8,0.04,-4.2,0,0,0,35.33,94.43,879,0.6,61,75.16
6,19,14.6,9,0.038,-6.3,34,566,114,23.04,81.91,879,0.5,66,21.88
6,19,18.8,10,0.037,-6.5,55,805,325,17.4,70.36,879,0.5,65,0.0
6,19,21.4,11,0.036,-6.5,66,911,521,14.85,60.05,879,0.4,23,0.0
6,19,23.1,12,0.034,-6.7,72,959,664,13.12,51.82,879,0.4,318,0.0
6,19,24.2,13,0.035,-6.8,75,979,746,12.18,46.78,878,0.4,300,0.0
6,19,24.5,14,0.036,-6.4,77,981,758,12.32,46.02,877,0.4,295,0.0
6,19,24.3,15,0.038,-5.7,75,964,699,13.2,49.72,877,0.4,293,0.0
6,19,23.6,16,0.04,-4.8,70,917,570,14.71,57.01,877,0.5,292,0.0
6,19,22.1,17,0.042,-3.8,61,838,392,17.38,66.73,877,0.5,289,10.52
6,19,18.6,18,0.044,-2.0,45,662,183,24.59,77.95,877,0.5,285,107.57
6,19,14.7,19,0.044,0.3,0,0,0,37.47,89.76,877,0.5,285,107.85
6,19,14.2,20,0.045,1.2,0,0,0,41.25,102.99,878,0.5,325,164.09
6,19,13.3,21,0.045,0.4,0,0,0,41.28,116.17,878,0.5,64,135.59
6,19,12.8,22,0.044,-1.3,0,0,0,37.59,129.61,879,0.5,65,123.59
6,19,12.8,23,0.045,-2.9,0,0,0,33.44,143.22,879,0.5,57,95.73
6,19,12.7,24,0.048,-3.5,0,0,0,32.24,156.94,879,0.5,43,91.56
6,20,12.6,1,0.05,-3.4,0,0,0,32.73,170.69,879,0.5,30,94.01
6,20,12.3,2,0.052,-3.1,0,0,0,34.05,175.3,879,0.5,22,81.23
6,20,12.1,3,0.053,-2.9,0,0,0,34.98,161.6,878,0.5,22,78.31
6,20,11.7,4,0.053,-2.9,0,0,0,36.07,147.86,878,0.5,28,77.34
6,20,11.2,5,0.053,-3.0,0,0,0,36.8,134.21,878,0.5,33,76.67
6,20,11.0,6,0.054,-3.4,0,0,0,36.2,120.7,878,0.5,35,73.32
6,20,10.9,7,0.054,-3.9,0,0,0,35.16,107.42,878,0.5,36,74.35
6,20,11.0,8,0.053,-4.6,0,0,0,33.18,94.48,879,0.5,41,65.21
6,20,14.6,9,0.053,-5.3,37,521,110,24.78,81.96,879,0.6,46,0.0
6,20,18.8,10,0.053,-3.2,60,771,319,22.25,70.4,880,0.6,5,0.0
6,20,21.1,11,0.053,-1.5,73,873,509,21.93,60.09,880,0.6,340,0.0
6,20,22.9,12,0.053,-1.2,81,916,647,20.13,51.85,880,0.7,329,0.0
6,20,24.0,13,0.052,-1.0,85,940,728,19.07,46.8,880,0.7,324,0.0
6,20,24.4,14,0.053,-0.8,86,937,736,18.95,46.02,880,0.8,320,0.0
6,20,24.1,15,0.061,-0.4,86,913,677,19.8,49.7,879,0.8,318,0.0
6,20,23.4,16,0.061,0.0,80,869,553,21.2,56.98,879,0.9,317,0.0
6,20,22.1,17,0.06,0.4,68,788,380,23.62,66.69,879,0.9,321,0.76
6,20,19.2,18,0.06,1.1,48,603,174,29.71,77.9,879,1.0,327,76.06
6,20,15.5,19,0.059,2.4,0,0,0,41.2,89.72,879,1.0,342,84.05
6,20,14.6,20,0.059,2.9,0,0,0,45.49,102.94,880,1.1,15,73.61
6,20,14.1,21,0.059,2.7,0,0,0,46.26,116.12,880,1.2,31,75.86
6,20,14.0,22,0.059,2.2,0,0,0,44.71,129.56,880,1.2,34,75.7
6,20,14.2,23,0.058,1.6,0,0,0,42.52,143.17,880,1.2,33,74.25
6,20,14.3,24,0.056,1.2,0,0,0,41.03,156.89,880,1.3,34,68.79
6,21,14.3,1,0.055,0.9,0,0,0,40.0,170.64,880,1.2,35,68.55
6,21,14.1,2,0.053,0.6,0,0,0,39.77,175.35,880,1.2,35,71.64
6,21,13.9,3,0.052,0.5,0,0,0,39.86,161.65,879,1.2,36,68.75
6,21,13.6,4,0.051,0.4,0,0,0,40.41,147.91,879,1.2,37,68.75
6,21,13.4,5,0.048,0.1,0,0,0,40.23,134.25,879,1.2,38,68.75
6,21,13.2,6,0.046,-0.3,0,0,0,39.39,120.75,879,1.1,40,68.75
6,21,12.9,7,0.043,-1.0,0,0,0,38.29,107.47,879,1.1,41,71.05
6,21,13.2,8,0.042,-1.7,0,0,0,35.53,94.52,879,1.1,40,55.23
6,21,17.4,9,0.042,-2.4,34,523,107,25.89,82.0,880,1.0,34,0.0
6,21,21.0,10,0.041,-1.5,56,768,313,22.06,70.44,880,1.0,10,0.0
6,21,23.1,11,0.039,-0.8,67,869,500,20.51,60.12,880,1.0,350,43.65
6,21,24.8,12,0.043,-0.4,76,913,639,19.03,51.87,880,1.0,339,44.07
6,21,26.0,13,0.042,-0.4,79,936,719,17.75,46.81,880,1.0,330,49.35
6,21,26.5,14,0.042,-0.1,80,939,731,17.53,46.01,879,1.0,324,52.93
6,21,26.1,15,0.042,0.4,77,924,675,18.57,49.68,879,1.0,320,50.56
6,21,25.2,16,0.043,0.9,72,885,554,20.39,56.95,879,1.0,318,48.62
6,21,23.7,17,0.043,1.5,61,808,382,23.34,66.65,879,1.0,316,49.74
6,21,20.6,18,0.045,2.4,44,631,177,29.99,77.86,879,1.0,313,75.51
6,21,16.4,19,0.046,3.8,0,0,0,43.13,89.68,880,1.1,311,74.23
6,21,15.4,20,0.047,4.5,0,0,0,48.3,102.9,880,1.1,344,112.69
6,21,14.7,21,0.047,4.4,0,0,0,50.04,116.07,881,1.0,30,97.98
6,21,14.5,22,0.048,3.8,0,0,0,48.63,129.51,881,1.0,42,115.61
6,21,14.4,23,0.049,3.2,0,0,0,47.01,143.12,881,1.0,41,109.6
6,21,14.1,24,0.049,2.9,0,0,0,46.76,156.84,881,1.0,38,85.55
6,22,13.6,1,0.05,2.6,0,0,0,47.4,170.59,881,1.0,37,72.17
6,22,13.3,2,0.051,2.2,0,0,0,47.05,175.4,880,1.0,38,71.86
6,22,13.2,3,0.052,1.7,0,0,0,45.54,161.7,880,1.0,41,72.88
6,22,13.1,4,0.053,1.0,0,0,0,43.54,147.96,880,1.1,45,72.88
6,22,13.1,5,0.053,0.1,0,0,0,41.03,134.3,880,1.1,48,72.88
6,22,13.1,6,0.053,-0.7,0,0,0,38.51,120.79,880,1.1,48,72.88
6,22,13.0,7,0.052,-1.6,0,0,0,36.36,107.51,880,1.1,48,72.55
6,22,13.3,8,0.05,-2.5,0,0,0,33.25,94.57,880,1.1,50,69.33
6,22,17.1,9,0.048,-3.5,35,504,105,24.2,82.04,881,1.1,53,19.86
6,22,20.9,10,0.046,-1.0,57,759,311,22.99,70.47,881,1.0,22,0.0
6,22,23.7,11,0.043,0.0,68,864,498,20.92,60.15,881,1.0,350,33.37
6,22,25.4,12,0.039,-0.1,74,917,639,18.76,51.89,880,1.0,337,50.13
6,22,26.1,13,0.039,0.1,77,938,720,18.25,46.81,880,1.0,320,50.16
6,22,26.2,14,0.039,0.6,78,941,732,18.73,45.99,880,1.0,306,50.16
6,22,25.7,15,0.04,1.0,76,926,676,19.92,49.65,879,1.0,297,50.16
6,22,25.0,16,0.04,1.3,70,889,555,21.18,56.91,879,1.0,290,50.16
6,22,23.9,17,0.039,1.4,60,814,383,22.79,66.61,879,1.0,284,55.43
6,22,21.2,18,0.037,1.7,43,649,179,27.44,77.81,879,1.0,273,164.5
6,22,18.8,19,0.035,2.1,0,0,0,32.72,89.64,879,0.9,232,158.72
6,22,17.6,20,0.033,1.8,0,0,0,34.55,102.85,879,0.9,118,109.13
6,22,16.2,21,0.032,1.1,0,0,0,35.93,116.02,879,0.9,90,108.96
6,22,16.1,22,0.032,-0.2,0,0,0,33.03,129.46,879,0.9,75,78.26
6,22,16.1,23,0.032,-1.6,0,0,0,29.74,143.07,879,0.9,62,71.12
6,22,15.5,24,0.032,-2.5,0,0,0,28.97,156.79,879,0.8,46,72.9
6,23,14.8,1,0.034,-2.1,0,0,0,31.2,170.54,879,0.8,20,71.96
6,23,14.3,2,0.036,-1.2,0,0,0,34.44,175.45,879,0.8,354,71.4
6,23,14.1,3,0.037,-0.7,0,0,0,36.05,161.75,879,0.8,343,71.4
6,23,14.1,4,0.038,-1.0,0,0,0,35.36,148.0,879,0.8,355,71.4
6,23,13.9,5,0.038,-1.7,0,0,0,34.0,134.35,879,0.8,57,71.4
6,23,13.5,6,0.038,-2.7,0,0,0,32.53,120.84,879,0.8,93,71.4
6,23,13.1,7,0.036,-3.8,0,0,0,30.63,107.55,879,0.7,92,71.4
6,23,13.2,8,0.035,-5.2,0,0,0,27.43,94.61,879,0.7,86,53.55
6,23,17.4,9,0.035,-6.7,33,558,110,18.71,82.08,879,0.6,81,0.0
6,23,22.0,10,0.035,-5.2,54,798,320,15.72,70.5,879,0.6,64,0.0
6,23,24.6,11,0.035,-4.0,65,895,510,14.77,60.17,879,0.6,343,0.0
6,23,25.9,12,0.035,-4.0,72,942,653,13.63,51.9,879,0.6,319,0.0
6,23,26.3,13,0.037,-3.5,77,960,734,13.84,46.81,879,0.6,310,0.0
6,23,26.1,14,0.039,-2.7,79,961,747,14.87,45.97,878,0.6,305,0.0
6,23,25.6,15,0.041,-1.8,77,939,686,16.3,49.61,878,0.7,304,0.0
6,23,24.6,16,0.043,-1.0,72,899,564,18.4,56.87,878,0.7,302,0.0
6,23,23.1,17,0.044,-0.1,62,816,387,21.48,66.56,878,0.8,297,0.0
6,23,20.0,18,0.045,0.9,45,642,181,27.98,77.76,878,0.8,291,63.99
6,23,16.3,19,0.045,2.3,0,0,0,38.91,89.6,878,0.8,282,94.86
6,23,15.6,20,0.045,2.8,0,0,0,42.35,102.79,879,0.9,348,88.44
6,23,14.7,21,0.044,2.5,0,0,0,43.86,115.97,879,0.9,63,88.44
6,23,14.4,22,0.044,1.9,0,0,0,42.77,129.41,879,1.0,58,88.44
6,23,14.1,23,0.045,1.6,0,0,0,42.56,143.02,879,1.0,51,88.44
6,23,13.6,24,0.046,1.7,0,0,0,44.34,156.74,879,1.0,44,78.19
6,24,13.0,1,0.047,1.9,0,0,0,46.97,170.5,879,1.0,39,72.82
6,24,12.7,2,0.047,2.0,0,0,0,48.28,175.5,879,1.1,36,72.82
6,24,12.5,3,0.047,2.0,0,0,0,48.61,161.79,879,1.1,36,72.82
6,24,12.4,4,0.047,1.7,0,0,0,48.1,148.05,878,1.1,37,72.82
6,24,12.4,5,0.046,1.4,0,0,0,47.11,134.39,878,1.1,36,72.82
6,24,12.4,6,0.045,1.1,0,0,0,45.93,120.88,878,1.0,39,72.82
6,24,12.5,7,0.044,0.6,0,0,0,44.14,107.59,878,1.0,43,72.17
6,24,13.1,8,0.043,0.1,0,0,0,41.02,94.64,879,1.0,44,69.25
6,24,16.8,9,0.042,-0.2,34,518,105,31.46,82.11,879,1.0,43,55.59
6,24,20.4,10,0.042,0.8,56,764,310,27.05,70.53,879,1.0,2,50.1
6,24,22.5,11,0.043,1.3,68,863,498,24.66,60.19,879,1.0,338,55.07
6,24,23.9,12,0.045,1.7,77,910,638,23.3,51.9,879,1.0,326,56.0
6,24,24.5,13,0.046,2.1,81,927,716,23.18,46.8,879,1.1,317,27.86
6,24,24.6,14,0.049,2.6,83,927,728,23.79,45.94,878,1.1,310,0.0
6,24,24.2,15,0.051,3.0,82,910,672,25.1,49.57,878,1.1,307,0.0
6,24,23.4,16,0.051,3.3,76,875,555,26.88,56.82,878,1.0,306,0.0
6,24,22.3,17,0.05,3.5,65,798,383,29.15,66.51,878,1.0,309,1.46
6,24,19.7,18,0.048,3.8,46,627,179,35.02,77.71,878,1.0,308,61.52
6,24,16.5,19,0.047,4.5,0,0,0,44.98,89.55,878,1.0,302,72.53
6,24,15.8,20,0.045,4.8,0,0,0,47.96,102.74,878,0.9,358,71.59
6,24,15.0,21,0.044,4.5,0,0,0,49.58,115.92,878,0.9,51,72.67
6,24,14.6,22,0.044,4.1,0,0,0,49.47,129.36,879,0.9,44,73.0
6,24,14.2,23,0.045,4.0,0,0,0,50.2,142.97,879,0.9,29,72.63
6,24,13.5,24,0.047,4.2,0,0,0,53.24,156.69,879,0.9,16,72.28
6,25,12.7,1,0.049,4.4,0,0,0,57.14,170.45,879,0.9,9,77.2
6,25,12.1,2,0.051,4.5,0,0,0,59.84,175.56,879,0.9,16,77.2
6,25,11.8,3,0.052,4.5,0,0,0,60.97,161.84,879,0.9,26,76.55
6,25,11.6,4,0.052,4.4,0,0,0,61.12,148.1,879,0.9,36,72.34
6,25,11.6,5,0.051,4.1,0,0,0,59.86,134.44,879,0.9,44,72.34
6,25,11.6,6,0.05,3.6,0,0,0,58.09,120.92,879,0.9,51,72.34
6,25,11.7,7,0.048,3.1,0,0,0,55.64,107.63,879,0.8,56,72.34
6,25,12.1,8,0.047,2.6,0,0,0,52.32,94.68,880,0.8,56,69.13
6,25,15.3,9,0.047,2.2,35,512,105,41.29,82.14,880,0.8,53,28.32
6,25,18.4,10,0.046,2.6,58,766,313,34.86,70.55,881,0.8,11,0.0
6,25,20.9,11,0.045,2.1,70,869,501,28.83,60.2,881,0.8,342,0.0
6,25,22.6,12,0.044,1.8,77,919,644,25.37,51.9,881,0.8,330,0.0
6,25,23.7,13,0.043,1.8,80,942,725,23.7,46.78,881,0.8,322,0.0
6,25,24.1,14,0.044,1.7,81,944,738,23.1,45.91,880,0.8,316,0.0
6,25,24.0,15,0.045,1.7,79,929,682,23.23,49.52,880,0.8,311,0.0
6,25,23.3,16,0.045,1.8,73,891,561,24.3,56.77,880,0.8,307,0.0
6,25,22.1,17,0.047,1.9,64,817,390,26.45,66.45,880,0.7,305,0.0
6,25,19.2,18,0.048,2.6,46,637,182,33.11,77.65,880,0.8,298,78.38
6,25,15.2,19,0.05,3.7,0,0,0,46.17,89.5,881,0.8,284,92.48
6,25,14.6,20,0.051,4.1,0,0,0,49.45,102.68,881,0.7,298,75.86
6,25,13.7,21,0.05,3.7,0,0,0,50.87,115.86,881,0.7,82,75.86
6,25,13.6,22,0.049,2.7,0,0,0,47.81,129.31,881,0.7,82,74.68
6,25,14.0,23,0.048,1.6,0,0,0,42.96,142.92,881,0.7,82,71.03
6,25,14.2,24,0.047,0.6,0,0,0,39.53,156.64,881,0.6,80,71.98
6,26,14.2,1,0.048,0.0,0,0,0,37.75,170.4,881,0.6,74,72.54
6,26,14.1,2,0.048,-0.4,0,0,0,36.84,175.61,881,0.6,66,70.4
6,26,14.0,3,0.049,-0.8,0,0,0,36.19,161.89,881,0.6,53,68.37
6,26,13.8,4,0.051,-1.1,0,0,0,35.77,148.14,881,0.6,45,68.29
6,26,13.6,5,0.051,-1.6,0,0,0,35.07,134.48,881,0.6,44,68.29
6,26,13.6,6,0.05,-2.1,0,0,0,33.63,120.96,881,0.6,49,68.29
6,26,13.7,7,0.049,-2.9,0,0,0,31.6,107.67,881,0.6,56,68.29
6,26,13.9,8,0.049,-3.8,0,0,0,29.13,94.71,881,0.6,60,56.67
6,26,16.4,9,0.048,-4.8,35,521,107,22.99,82.16,881,0.6,61,0.0
6,26,20.3,10,0.049,-3.5,59,772,316,19.88,70.57,882,0.6,59,0.0
6,26,22.5,11,0.05,-1.8,73,873,507,19.64,60.21,882,0.6,240,0.0
6,26,24.0,12,0.053,-1.7,82,920,650,18.17,51.9,881,0.6,243,0.0
6,26,24.7,13,0.056,-1.4,88,940,732,17.82,46.75,881,0.6,245,0.0
6,26,24.9,14,0.057,-1.0,89,942,745,18.14,45.87,880,0.6,246,0.0
6,26,24.9,15,0.056,-0.8,86,928,689,18.36,49.47,880,0.6,248,0.0
6,26,24.5,16,0.055,-0.7,231,408,455,18.88,56.71,879,0.6,248,14.29
6,26,23.2,17,0.058,-0.6,191,290,307,20.61,66.39,879,0.6,246,14.54
6,26,19.9,18,0.06,0.1,50,628,185,26.56,77.59,879,0.6,244,70.49
6,26,16.8,19,0.059,1.3,0,0,0,35.2,89.45,879,0.6,225,90.46
6,26,16.1,20,0.056,1.3,0,0,0,36.73,102.63,879,0.6,170,100.72
6,26,15.5,21,0.052,0.0,0,0,0,34.71,115.81,879,0.5,123,67.68
6,26,15.6,22,0.049,-2.1,0,0,0,29.57,129.25,879,0.5,105,70.44
6,26,16.5,23,0.047,-4.2,0,0,0,23.97,142.87,879,0.5,92,98.0
6,26,17.1,24,0.046,-5.2,0,0,0,21.43,156.59,879,0.5,78,94.15
